t	theta	dx	dy
171.938	0.07863	0.008333333333333333	0.008726646250000001
171.972	0.116	0.008333333333333333	0.008726646250000001
172.005	0.149	0.008333333333333333	0.008726646250000001
172.039	0.175	0.008333333333333333	0.008726646250000001
172.072	0.193	0.008333333333333333	0.008726646250000001
172.105	0.203	0.008333333333333333	0.008726646250000001
172.139	0.204	0.008333333333333333	0.008726646250000001
172.172	0.196	0.008333333333333333	0.008726646250000001
172.205	0.179	0.008333333333333333	0.008726646250000001
172.239	0.154	0.008333333333333333	0.008726646250000001
172.272	0.123	0.008333333333333333	0.008726646250000001
172.305	0.08605	0.008333333333333333	0.008726646250000001
172.339	0.04798	0.008333333333333333	0.008726646250000001
172.372	0.004091	0.008333333333333333	0.008726646250000001
172.406	-0.03803	0.008333333333333333	0.008726646250000001
172.439	-0.07464	0.008333333333333333	0.008726646250000001
172.472	-0.11	0.008333333333333333	0.008726646250000001
172.506	-0.138	0.008333333333333333	0.008726646250000001
172.539	-0.162	0.008333333333333333	0.008726646250000001
172.572	-0.174	0.008333333333333333	0.008726646250000001
172.606	-0.177	0.008333333333333333	0.008726646250000001
172.639	-0.173	0.008333333333333333	0.008726646250000001
172.673	-0.158	0.008333333333333333	0.008726646250000001
172.706	-0.137	0.008333333333333333	0.008726646250000001
172.739	-0.11	0.008333333333333333	0.008726646250000001
172.773	-0.07518	0.008333333333333333	0.008726646250000001
172.806	-0.037	0.008333333333333333	0.008726646250000001
172.839	0.004609	0.008333333333333333	0.008726646250000001
172.873	0.04507	0.008333333333333333	0.008726646250000001
172.906	0.08506	0.008333333333333333	0.008726646250000001
172.939	0.122	0.008333333333333333	0.008726646250000001
172.973	0.154	0.008333333333333333	0.008726646250000001
173.006	0.177	0.008333333333333333	0.008726646250000001
173.04	0.194	0.008333333333333333	0.008726646250000001
173.073	0.202	0.008333333333333333	0.008726646250000001
173.106	0.201	0.008333333333333333	0.008726646250000001
173.14	0.191	0.008333333333333333	0.008726646250000001
173.173	0.174	0.008333333333333333	0.008726646250000001
173.206	0.147	0.008333333333333333	0.008726646250000001
173.24	0.114	0.008333333333333333	0.008726646250000001
173.273	0.07798	0.008333333333333333	0.008726646250000001
173.306	0.03698	0.008333333333333333	0.008726646250000001
173.34	-0.004249	0.008333333333333333	0.008726646250000001
173.373	-0.04463	0.008333333333333333	0.008726646250000001
173.407	-0.08166	0.008333333333333333	0.008726646250000001
173.44	-0.116	0.008333333333333333	0.008726646250000001
173.473	-0.139	0.008333333333333333	0.008726646250000001
173.507	-0.159	0.008333333333333333	0.008726646250000001
173.54	-0.169	0.008333333333333333	0.008726646250000001
173.573	-0.172	0.008333333333333333	0.008726646250000001
173.607	-0.167	0.008333333333333333	0.008726646250000001
173.64	-0.152	0.008333333333333333	0.008726646250000001
173.673	-0.13	0.008333333333333333	0.008726646250000001
173.707	-0.102	0.008333333333333333	0.008726646250000001
173.74	-0.06638	0.008333333333333333	0.008726646250000001
173.774	-0.02866	0.008333333333333333	0.008726646250000001
173.807	0.01272	0.008333333333333333	0.008726646250000001
173.84	0.05426	0.008333333333333333	0.008726646250000001
173.874	0.09399	0.008333333333333333	0.008726646250000001
173.907	0.129	0.008333333333333333	0.008726646250000001
173.94	0.158	0.008333333333333333	0.008726646250000001
173.974	0.181	0.008333333333333333	0.008726646250000001
174.007	0.195	0.008333333333333333	0.008726646250000001
174.041	0.201	0.008333333333333333	0.008726646250000001
174.074	0.199	0.008333333333333333	0.008726646250000001
174.107	0.187	0.008333333333333333	0.008726646250000001
174.141	0.168	0.008333333333333333	0.008726646250000001
174.174	0.14	0.008333333333333333	0.008726646250000001
174.207	0.107	0.008333333333333333	0.008726646250000001
174.241	0.07063	0.008333333333333333	0.008726646250000001
174.274	0.02851	0.008333333333333333	0.008726646250000001
174.307	-0.01129	0.008333333333333333	0.008726646250000001
174.341	-0.05196	0.008333333333333333	0.008726646250000001
174.374	-0.08691	0.008333333333333333	0.008726646250000001
174.408	-0.119	0.008333333333333333	0.008726646250000001
174.441	-0.143	0.008333333333333333	0.008726646250000001
174.474	-0.16	0.008333333333333333	0.008726646250000001
174.508	-0.17	0.008333333333333333	0.008726646250000001
174.541	-0.17	0.008333333333333333	0.008726646250000001
174.574	-0.163	0.008333333333333333	0.008726646250000001
174.608	-0.147	0.008333333333333333	0.008726646250000001
174.641	-0.124	0.008333333333333333	0.008726646250000001
174.674	-0.09238	0.008333333333333333	0.008726646250000001
174.708	-0.0577	0.008333333333333333	0.008726646250000001
174.741	-0.01847	0.008333333333333333	0.008726646250000001
174.775	0.0232	0.008333333333333333	0.008726646250000001
174.808	0.06242	0.008333333333333333	0.008726646250000001
174.841	0.1	0.008333333333333333	0.008726646250000001
174.875	0.135	0.008333333333333333	0.008726646250000001
174.908	0.164	0.008333333333333333	0.008726646250000001
174.941	0.184	0.008333333333333333	0.008726646250000001
174.975	0.196	0.008333333333333333	0.008726646250000001
175.008	0.2	0.008333333333333333	0.008726646250000001
175.042	0.197	0.008333333333333333	0.008726646250000001
175.075	0.183	0.008333333333333333	0.008726646250000001
175.108	0.161	0.008333333333333333	0.008726646250000001
175.142	0.132	0.008333333333333333	0.008726646250000001
175.175	0.09918	0.008333333333333333	0.008726646250000001
175.208	0.05965	0.008333333333333333	0.008726646250000001
175.242	0.01977	0.008333333333333333	0.008726646250000001
175.275	-0.02189	0.008333333333333333	0.008726646250000001
175.308	-0.06257	0.008333333333333333	0.008726646250000001
175.342	-0.09575	0.008333333333333333	0.008726646250000001
175.375	-0.125	0.008333333333333333	0.008726646250000001
175.409	-0.148	0.008333333333333333	0.008726646250000001
175.442	-0.163	0.008333333333333333	0.008726646250000001
175.475	-0.17	0.008333333333333333	0.008726646250000001
175.509	-0.17	0.008333333333333333	0.008726646250000001
175.542	-0.161	0.008333333333333333	0.008726646250000001
175.575	-0.144	0.008333333333333333	0.008726646250000001
175.609	-0.119	0.008333333333333333	0.008726646250000001
175.642	-0.08738	0.008333333333333333	0.008726646250000001
175.675	-0.05087	0.008333333333333333	0.008726646250000001
175.709	-0.009521	0.008333333333333333	0.008726646250000001
175.742	0.03152	0.008333333333333333	0.008726646250000001
175.776	0.07147	0.008333333333333333	0.008726646250000001
175.809	0.109	0.008333333333333333	0.008726646250000001
175.842	0.141	0.008333333333333333	0.008726646250000001
175.876	0.167	0.008333333333333333	0.008726646250000001
175.909	0.186	0.008333333333333333	0.008726646250000001
175.942	0.198	0.008333333333333333	0.008726646250000001
175.976	0.199	0.008333333333333333	0.008726646250000001
176.009	0.193	0.008333333333333333	0.008726646250000001
176.043	0.178	0.008333333333333333	0.008726646250000001
176.076	0.155	0.008333333333333333	0.008726646250000001
176.109	0.127	0.008333333333333333	0.008726646250000001
176.143	0.08997	0.008333333333333333	0.008726646250000001
176.176	0.05333	0.008333333333333333	0.008726646250000001
176.209	0.01132	0.008333333333333333	0.008726646250000001
176.243	-0.02881	0.008333333333333333	0.008726646250000001
176.276	-0.06748	0.008333333333333333	0.008726646250000001
176.309	-0.102	0.008333333333333333	0.008726646250000001
176.343	-0.129	0.008333333333333333	0.008726646250000001
176.376	-0.15	0.008333333333333333	0.008726646250000001
176.41	-0.163	0.008333333333333333	0.008726646250000001
176.443	-0.17	0.008333333333333333	0.008726646250000001
176.476	-0.166	0.008333333333333333	0.008726646250000001
176.51	-0.156	0.008333333333333333	0.008726646250000001
176.543	-0.138	0.008333333333333333	0.008726646250000001
176.576	-0.11	0.008333333333333333	0.008726646250000001
176.61	-0.07825	0.008333333333333333	0.008726646250000001
176.643	-0.04074	0.008333333333333333	0.008726646250000001
176.677	-0.0006609	0.008333333333333333	0.008726646250000001
176.71	0.04039	0.008333333333333333	0.008726646250000001
176.743	0.07999	0.008333333333333333	0.008726646250000001
176.777	0.114	0.008333333333333333	0.008726646250000001
176.81	0.147	0.008333333333333333	0.008726646250000001
176.843	0.171	0.008333333333333333	0.008726646250000001
176.877	0.188	0.008333333333333333	0.008726646250000001
176.91	0.198	0.008333333333333333	0.008726646250000001
176.943	0.198	0.008333333333333333	0.008726646250000001
176.977	0.19	0.008333333333333333	0.008726646250000001
177.01	0.172	0.008333333333333333	0.008726646250000001
177.044	0.149	0.008333333333333333	0.008726646250000001
177.077	0.118	0.008333333333333333	0.008726646250000001
177.11	0.08107	0.008333333333333333	0.008726646250000001
177.144	0.04238	0.008333333333333333	0.008726646250000001
177.177	0.002356	0.008333333333333333	0.008726646250000001
177.21	-0.0372	0.008333333333333333	0.008726646250000001
177.244	-0.07626	0.008333333333333333	0.008726646250000001
177.277	-0.108	0.008333333333333333	0.008726646250000001
177.31	-0.133	0.008333333333333333	0.008726646250000001
177.344	-0.154	0.008333333333333333	0.008726646250000001
177.377	-0.165	0.008333333333333333	0.008726646250000001
177.411	-0.169	0.008333333333333333	0.008726646250000001
177.444	-0.164	0.008333333333333333	0.008726646250000001
177.477	-0.152	0.008333333333333333	0.008726646250000001
177.511	-0.13	0.008333333333333333	0.008726646250000001
177.544	-0.105	0.008333333333333333	0.008726646250000001
177.577	-0.07165	0.008333333333333333	0.008726646250000001
177.611	-0.03191	0.008333333333333333	0.008726646250000001
177.644	0.007388	0.008333333333333333	0.008726646250000001
177.678	0.0489	0.008333333333333333	0.008726646250000001
177.711	0.08717	0.008333333333333333	0.008726646250000001
177.744	0.122	0.008333333333333333	0.008726646250000001
177.778	0.15	0.008333333333333333	0.008726646250000001
177.811	0.173	0.008333333333333333	0.008726646250000001
177.844	0.188	0.008333333333333333	0.008726646250000001
177.878	0.195	0.008333333333333333	0.008726646250000001
177.911	0.194	0.008333333333333333	0.008726646250000001
177.944	0.185	0.008333333333333333	0.008726646250000001
177.978	0.167	0.008333333333333333	0.008726646250000001
178.011	0.141	0.008333333333333333	0.008726646250000001
178.045	0.108	0.008333333333333333	0.008726646250000001
178.078	0.07074	0.008333333333333333	0.008726646250000001
178.111	0.03274	0.008333333333333333	0.008726646250000001
178.145	-0.008168	0.008333333333333333	0.008726646250000001
178.178	-0.04678	0.008333333333333333	0.008726646250000001
178.211	-0.08133	0.008333333333333333	0.008726646250000001
178.245	-0.113	0.008333333333333333	0.008726646250000001
178.278	-0.139	0.008333333333333333	0.008726646250000001
178.311	-0.156	0.008333333333333333	0.008726646250000001
178.345	-0.166	0.008333333333333333	0.008726646250000001
178.378	-0.167	0.008333333333333333	0.008726646250000001
178.412	-0.162	0.008333333333333333	0.008726646250000001
178.445	-0.148	0.008333333333333333	0.008726646250000001
178.478	-0.125	0.008333333333333333	0.008726646250000001
178.512	-0.09785	0.008333333333333333	0.008726646250000001
178.545	-0.06255	0.008333333333333333	0.008726646250000001
178.578	-0.02678	0.008333333333333333	0.008726646250000001
178.612	0.01464	0.008333333333333333	0.008726646250000001
178.645	0.05578	0.008333333333333333	0.008726646250000001
178.679	0.09375	0.008333333333333333	0.008726646250000001
178.712	0.127	0.008333333333333333	0.008726646250000001
178.745	0.155	0.008333333333333333	0.008726646250000001
178.779	0.176	0.008333333333333333	0.008726646250000001
178.812	0.191	0.008333333333333333	0.008726646250000001
178.845	0.196	0.008333333333333333	0.008726646250000001
178.879	0.194	0.008333333333333333	0.008726646250000001
178.912	0.182	0.008333333333333333	0.008726646250000001
178.945	0.162	0.008333333333333333	0.008726646250000001
178.979	0.134	0.008333333333333333	0.008726646250000001
179.012	0.103	0.008333333333333333	0.008726646250000001
179.046	0.06524	0.008333333333333333	0.008726646250000001
179.079	0.02699	0.008333333333333333	0.008726646250000001
179.112	-0.01348	0.008333333333333333	0.008726646250000001
179.146	-0.05172	0.008333333333333333	0.008726646250000001
179.179	-0.08664	0.008333333333333333	0.008726646250000001
179.212	-0.118	0.008333333333333333	0.008726646250000001
179.246	-0.14	0.008333333333333333	0.008726646250000001
179.279	-0.157	0.008333333333333333	0.008726646250000001
179.312	-0.165	0.008333333333333333	0.008726646250000001
179.346	-0.166	0.008333333333333333	0.008726646250000001
179.379	-0.158	0.008333333333333333	0.008726646250000001
179.413	-0.142	0.008333333333333333	0.008726646250000001
179.446	-0.12	0.008333333333333333	0.008726646250000001
179.479	-0.09046	0.008333333333333333	0.008726646250000001
179.513	-0.05565	0.008333333333333333	0.008726646250000001
179.546	-0.01606	0.008333333333333333	0.008726646250000001
179.579	0.02322	0.008333333333333333	0.008726646250000001
179.613	0.0631	0.008333333333333333	0.008726646250000001
179.646	0.09919	0.008333333333333333	0.008726646250000001
179.679	0.133	0.008333333333333333	0.008726646250000001
179.713	0.159	0.008333333333333333	0.008726646250000001
179.746	0.178	0.008333333333333333	0.008726646250000001
179.78	0.192	0.008333333333333333	0.008726646250000001
179.813	0.195	0.008333333333333333	0.008726646250000001
179.846	0.19	0.008333333333333333	0.008726646250000001
179.88	0.176	0.008333333333333333	0.008726646250000001
179.913	0.156	0.008333333333333333	0.008726646250000001
179.946	0.128	0.008333333333333333	0.008726646250000001
179.98	0.09385	0.008333333333333333	0.008726646250000001
180.013	0.05695	0.008333333333333333	0.008726646250000001
180.047	0.01822	0.008333333333333333	0.008726646250000001
180.08	-0.02219	0.008333333333333333	0.008726646250000001
180.113	-0.06005	0.008333333333333333	0.008726646250000001
180.147	-0.076	0.008333333333333333	0.008726646250000001
180.18	-0.109	0.008333333333333333	0.008726646250000001
180.213	-0.133	0.008333333333333333	0.008726646250000001
180.247	-0.152	0.008333333333333333	0.008726646250000001
180.28	-0.162	0.008333333333333333	0.008726646250000001
180.313	-0.165	0.008333333333333333	0.008726646250000001
180.347	-0.16	0.008333333333333333	0.008726646250000001
180.38	-0.146	0.008333333333333333	0.008726646250000001
180.414	-0.125	0.008333333333333333	0.008726646250000001
180.447	-0.09907	0.008333333333333333	0.008726646250000001
180.48	-0.06638	0.008333333333333333	0.008726646250000001
180.514	-0.0286	0.008333333333333333	0.008726646250000001
180.547	0.01104	0.008333333333333333	0.008726646250000001
180.58	0.05234	0.008333333333333333	0.008726646250000001
180.614	0.09024	0.008333333333333333	0.008726646250000001
180.647	0.123	0.008333333333333333	0.008726646250000001
180.68	0.152	0.008333333333333333	0.008726646250000001
180.714	0.174	0.008333333333333333	0.008726646250000001
180.747	0.188	0.008333333333333333	0.008726646250000001
180.781	0.194	0.008333333333333333	0.008726646250000001
180.814	0.192	0.008333333333333333	0.008726646250000001
180.847	0.182	0.008333333333333333	0.008726646250000001
180.881	0.163	0.008333333333333333	0.008726646250000001
180.914	0.136	0.008333333333333333	0.008726646250000001
180.947	0.104	0.008333333333333333	0.008726646250000001
180.981	0.06716	0.008333333333333333	0.008726646250000001
181.014	0.02878	0.008333333333333333	0.008726646250000001
181.048	-0.01186	0.008333333333333333	0.008726646250000001
181.081	-0.05011	0.008333333333333333	0.008726646250000001
181.114	-0.08507	0.008333333333333333	0.008726646250000001
181.148	-0.116	0.008333333333333333	0.008726646250000001
181.181	-0.139	0.008333333333333333	0.008726646250000001
181.214	-0.156	0.008333333333333333	0.008726646250000001
181.248	-0.166	0.008333333333333333	0.008726646250000001
181.281	-0.165	0.008333333333333333	0.008726646250000001
181.314	-0.158	0.008333333333333333	0.008726646250000001
181.348	-0.144	0.008333333333333333	0.008726646250000001
181.381	-0.121	0.008333333333333333	0.008726646250000001
181.415	-0.09252	0.008333333333333333	0.008726646250000001
181.448	-0.05785	0.008333333333333333	0.008726646250000001
181.481	-0.02002	0.008333333333333333	0.008726646250000001
181.515	0.02131	0.008333333333333333	0.008726646250000001
181.548	0.05899	0.008333333333333333	0.008726646250000001
181.581	0.09544	0.008333333333333333	0.008726646250000001
181.615	0.128	0.008333333333333333	0.008726646250000001
181.648	0.156	0.008333333333333333	0.008726646250000001
181.681	0.176	0.008333333333333333	0.008726646250000001
181.715	0.188	0.008333333333333333	0.008726646250000001
181.748	0.193	0.008333333333333333	0.008726646250000001
181.782	0.189	0.008333333333333333	0.008726646250000001
181.815	0.177	0.008333333333333333	0.008726646250000001
181.848	0.156	0.008333333333333333	0.008726646250000001
181.882	0.129	0.008333333333333333	0.008726646250000001
181.915	0.09721	0.008333333333333333	0.008726646250000001
181.948	0.0583	0.008333333333333333	0.008726646250000001
181.982	0.02017	0.008333333333333333	0.008726646250000001
182.015	-0.01897	0.008333333333333333	0.008726646250000001
182.049	-0.0586	0.008333333333333333	0.008726646250000001
182.082	-0.09193	0.008333333333333333	0.008726646250000001
182.115	-0.119	0.008333333333333333	0.008726646250000001
182.149	-0.142	0.008333333333333333	0.008726646250000001
182.182	-0.157	0.008333333333333333	0.008726646250000001
182.215	-0.165	0.008333333333333333	0.008726646250000001
182.249	-0.163	0.008333333333333333	0.008726646250000001
182.282	-0.155	0.008333333333333333	0.008726646250000001
182.315	-0.139	0.008333333333333333	0.008726646250000001
182.349	-0.114	0.008333333333333333	0.008726646250000001
182.382	-0.08533	0.008333333333333333	0.008726646250000001
182.416	-0.04907	0.008333333333333333	0.008726646250000001
182.449	-0.01144	0.008333333333333333	0.008726646250000001
182.482	0.02808	0.008333333333333333	0.008726646250000001
182.516	0.06671	0.008333333333333333	0.008726646250000001
182.549	0.101	0.008333333333333333	0.008726646250000001
182.582	0.134	0.008333333333333333	0.008726646250000001
182.616	0.16	0.008333333333333333	0.008726646250000001
182.649	0.178	0.008333333333333333	0.008726646250000001
182.683	0.19	0.008333333333333333	0.008726646250000001
182.716	0.19	0.008333333333333333	0.008726646250000001
182.749	0.186	0.008333333333333333	0.008726646250000001
182.783	0.172	0.008333333333333333	0.008726646250000001
182.816	0.149	0.008333333333333333	0.008726646250000001
182.849	0.12	0.008333333333333333	0.008726646250000001
182.883	0.08872	0.008333333333333333	0.008726646250000001
182.916	0.0514	0.008333333333333333	0.008726646250000001
182.949	0.0132	0.008333333333333333	0.008726646250000001
182.983	-0.0268	0.008333333333333333	0.008726646250000001
183.016	-0.06172	0.008333333333333333	0.008726646250000001
183.05	-0.09675	0.008333333333333333	0.008726646250000001
183.083	-0.123	0.008333333333333333	0.008726646250000001
183.116	-0.145	0.008333333333333333	0.008726646250000001
183.15	-0.159	0.008333333333333333	0.008726646250000001
183.183	-0.163	0.008333333333333333	0.008726646250000001
183.216	-0.161	0.008333333333333333	0.008726646250000001
183.25	-0.151	0.008333333333333333	0.008726646250000001
183.283	-0.131	0.008333333333333333	0.008726646250000001
183.316	-0.107	0.008333333333333333	0.008726646250000001
183.35	-0.07629	0.008333333333333333	0.008726646250000001
183.383	-0.04051	0.008333333333333333	0.008726646250000001
183.417	-0.002976	0.008333333333333333	0.008726646250000001
183.45	0.03667	0.008333333333333333	0.008726646250000001
183.483	0.07365	0.008333333333333333	0.008726646250000001
183.517	0.108	0.008333333333333333	0.008726646250000001
183.55	0.139	0.008333333333333333	0.008726646250000001
183.583	0.162	0.008333333333333333	0.008726646250000001
183.617	0.179	0.008333333333333333	0.008726646250000001
183.65	0.189	0.008333333333333333	0.008726646250000001
183.684	0.19	0.008333333333333333	0.008726646250000001
183.717	0.182	0.008333333333333333	0.008726646250000001
183.75	0.167	0.008333333333333333	0.008726646250000001
183.784	0.144	0.008333333333333333	0.008726646250000001
183.817	0.113	0.008333333333333333	0.008726646250000001
183.85	0.07988	0.008333333333333333	0.008726646250000001
183.884	0.04252	0.008333333333333333	0.008726646250000001
183.917	0.004059	0.008333333333333333	0.008726646250000001
183.95	-0.03384	0.008333333333333333	0.008726646250000001
183.984	-0.06897	0.008333333333333333	0.008726646250000001
184.017	-0.102	0.008333333333333333	0.008726646250000001
184.051	-0.128	0.008333333333333333	0.008726646250000001
184.084	-0.146	0.008333333333333333	0.008726646250000001
184.117	-0.158	0.008333333333333333	0.008726646250000001
184.151	-0.163	0.008333333333333333	0.008726646250000001
184.184	-0.16	0.008333333333333333	0.008726646250000001
184.217	-0.147	0.008333333333333333	0.008726646250000001
184.251	-0.129	0.008333333333333333	0.008726646250000001
184.284	-0.101	0.008333333333333333	0.008726646250000001
184.317	-0.07009	0.008333333333333333	0.008726646250000001
184.351	-0.03552	0.008333333333333333	0.008726646250000001
184.384	0.005977	0.008333333333333333	0.008726646250000001
184.418	0.04335	0.008333333333333333	0.008726646250000001
184.451	0.08208	0.008333333333333333	0.008726646250000001
184.484	0.114	0.008333333333333333	0.008726646250000001
184.518	0.144	0.008333333333333333	0.008726646250000001
184.551	0.165	0.008333333333333333	0.008726646250000001
184.584	0.182	0.008333333333333333	0.008726646250000001
184.618	0.189	0.008333333333333333	0.008726646250000001
184.651	0.187	0.008333333333333333	0.008726646250000001
184.685	0.179	0.008333333333333333	0.008726646250000001
184.718	0.161	0.008333333333333333	0.008726646250000001
184.751	0.136	0.008333333333333333	0.008726646250000001
184.785	0.106	0.008333333333333333	0.008726646250000001
184.818	0.07085	0.008333333333333333	0.008726646250000001
184.851	0.0342	0.008333333333333333	0.008726646250000001
184.885	-0.003984	0.008333333333333333	0.008726646250000001
184.918	-0.04254	0.008333333333333333	0.008726646250000001
184.951	-0.07791	0.008333333333333333	0.008726646250000001
184.985	-0.109	0.008333333333333333	0.008726646250000001
185.018	-0.133	0.008333333333333333	0.008726646250000001
185.052	-0.15	0.008333333333333333	0.008726646250000001
185.085	-0.16	0.008333333333333333	0.008726646250000001
185.118	-0.163	0.008333333333333333	0.008726646250000001
185.152	-0.156	0.008333333333333333	0.008726646250000001
185.185	-0.144	0.008333333333333333	0.008726646250000001
185.218	-0.123	0.008333333333333333	0.008726646250000001
185.252	-0.09381	0.008333333333333333	0.008726646250000001
185.285	-0.06107	0.008333333333333333	0.008726646250000001
185.318	-0.02534	0.008333333333333333	0.008726646250000001
185.352	0.0129	0.008333333333333333	0.008726646250000001
185.385	0.05132	0.008333333333333333	0.008726646250000001
185.419	0.08734	0.008333333333333333	0.008726646250000001
185.452	0.121	0.008333333333333333	0.008726646250000001
185.485	0.148	0.008333333333333333	0.008726646250000001
185.519	0.17	0.008333333333333333	0.008726646250000001
185.552	0.183	0.008333333333333333	0.008726646250000001
185.585	0.188	0.008333333333333333	0.008726646250000001
185.619	0.185	0.008333333333333333	0.008726646250000001
185.652	0.176	0.008333333333333333	0.008726646250000001
185.685	0.156	0.008333333333333333	0.008726646250000001
185.719	0.131	0.008333333333333333	0.008726646250000001
185.752	0.101	0.008333333333333333	0.008726646250000001
185.786	0.06379	0.008333333333333333	0.008726646250000001
185.819	0.02717	0.008333333333333333	0.008726646250000001
185.852	-0.01308	0.008333333333333333	0.008726646250000001
185.886	-0.04989	0.008333333333333333	0.008726646250000001
185.919	-0.08202	0.008333333333333333	0.008726646250000001
185.952	-0.114	0.008333333333333333	0.008726646250000001
185.986	-0.136	0.008333333333333333	0.008726646250000001
186.019	-0.151	0.008333333333333333	0.008726646250000001
186.053	-0.159	0.008333333333333333	0.008726646250000001
186.086	-0.161	0.008333333333333333	0.008726646250000001
186.119	-0.152	0.008333333333333333	0.008726646250000001
186.153	-0.137	0.008333333333333333	0.008726646250000001
186.186	-0.116	0.008333333333333333	0.008726646250000001
186.219	-0.08883	0.008333333333333333	0.008726646250000001
186.253	-0.05629	0.008333333333333333	0.008726646250000001
186.286	-0.01832	0.008333333333333333	0.008726646250000001
186.319	0.02161	0.008333333333333333	0.008726646250000001
186.353	0.05971	0.008333333333333333	0.008726646250000001
186.386	0.09504	0.008333333333333333	0.008726646250000001
186.42	0.126	0.008333333333333333	0.008726646250000001
186.453	0.153	0.008333333333333333	0.008726646250000001
186.486	0.173	0.008333333333333333	0.008726646250000001
186.52	0.184	0.008333333333333333	0.008726646250000001
186.553	0.188	0.008333333333333333	0.008726646250000001
186.586	0.183	0.008333333333333333	0.008726646250000001
186.62	0.171	0.008333333333333333	0.008726646250000001
186.653	0.15	0.008333333333333333	0.008726646250000001
186.686	0.124	0.008333333333333333	0.008726646250000001
186.72	0.09169	0.008333333333333333	0.008726646250000001
186.753	0.05635	0.008333333333333333	0.008726646250000001
186.787	0.01982	0.008333333333333333	0.008726646250000001
186.82	-0.01996	0.008333333333333333	0.008726646250000001
186.853	-0.05683	0.008333333333333333	0.008726646250000001
186.887	-0.08716	0.008333333333333333	0.008726646250000001
186.92	-0.116	0.008333333333333333	0.008726646250000001
186.953	-0.137	0.008333333333333333	0.008726646250000001
186.987	-0.152	0.008333333333333333	0.008726646250000001
187.02	-0.159	0.008333333333333333	0.008726646250000001
187.054	-0.157	0.008333333333333333	0.008726646250000001
187.087	-0.149	0.008333333333333333	0.008726646250000001
187.12	-0.131	0.008333333333333333	0.008726646250000001
187.154	-0.107	0.008333333333333333	0.008726646250000001
187.187	-0.07822	0.008333333333333333	0.008726646250000001
187.22	-0.04524	0.008333333333333333	0.008726646250000001
187.254	-0.007685	0.008333333333333333	0.008726646250000001
187.287	0.03018	0.008333333333333333	0.008726646250000001
187.32	0.06677	0.008333333333333333	0.008726646250000001
187.354	0.102	0.008333333333333333	0.008726646250000001
187.387	0.132	0.008333333333333333	0.008726646250000001
187.421	0.157	0.008333333333333333	0.008726646250000001
187.454	0.175	0.008333333333333333	0.008726646250000001
187.487	0.185	0.008333333333333333	0.008726646250000001
187.521	0.188	0.008333333333333333	0.008726646250000001
187.554	0.181	0.008333333333333333	0.008726646250000001
187.587	0.166	0.008333333333333333	0.008726646250000001
187.621	0.145	0.008333333333333333	0.008726646250000001
187.654	0.116	0.008333333333333333	0.008726646250000001
187.688	0.08467	0.008333333333333333	0.008726646250000001
187.721	0.04769	0.008333333333333333	0.008726646250000001
187.754	0.009508	0.008333333333333333	0.008726646250000001
187.788	-0.0288	0.008333333333333333	0.008726646250000001
187.821	-0.06363	0.008333333333333333	0.008726646250000001
187.854	-0.09571	0.008333333333333333	0.008726646250000001
187.888	-0.119	0.008333333333333333	0.008726646250000001
187.921	-0.142	0.008333333333333333	0.008726646250000001
187.954	-0.154	0.008333333333333333	0.008726646250000001
187.988	-0.156	0.008333333333333333	0.008726646250000001
188.021	-0.157	0.008333333333333333	0.008726646250000001
188.055	-0.145	0.008333333333333333	0.008726646250000001
188.088	-0.128	0.008333333333333333	0.008726646250000001
188.121	-0.104	0.008333333333333333	0.008726646250000001
188.155	-0.07098	0.008333333333333333	0.008726646250000001
188.188	-0.03672	0.008333333333333333	0.008726646250000001
188.221	0.0004705	0.008333333333333333	0.008726646250000001
188.255	0.03841	0.008333333333333333	0.008726646250000001
188.288	0.07475	0.008333333333333333	0.008726646250000001
188.321	0.109	0.008333333333333333	0.008726646250000001
188.355	0.139	0.008333333333333333	0.008726646250000001
188.388	0.161	0.008333333333333333	0.008726646250000001
188.422	0.179	0.008333333333333333	0.008726646250000001
188.455	0.187	0.008333333333333333	0.008726646250000001
188.488	0.188	0.008333333333333333	0.008726646250000001
188.522	0.18	0.008333333333333333	0.008726646250000001
188.555	0.164	0.008333333333333333	0.008726646250000001
188.588	0.14	0.008333333333333333	0.008726646250000001
188.622	0.113	0.008333333333333333	0.008726646250000001
188.655	0.07756	0.008333333333333333	0.008726646250000001
188.689	0.04287	0.008333333333333333	0.008726646250000001
188.722	0.004583	0.008333333333333333	0.008726646250000001
188.755	-0.03905	0.008333333333333333	0.008726646250000001
188.789	-0.07326	0.008333333333333333	0.008726646250000001
188.822	-0.104	0.008333333333333333	0.008726646250000001
188.855	-0.132	0.008333333333333333	0.008726646250000001
188.889	-0.151	0.008333333333333333	0.008726646250000001
188.922	-0.161	0.008333333333333333	0.008726646250000001
188.955	-0.164	0.008333333333333333	0.008726646250000001
188.989	-0.161	0.008333333333333333	0.008726646250000001
189.022	-0.151	0.008333333333333333	0.008726646250000001
189.056	-0.128	0.008333333333333333	0.008726646250000001
189.089	-0.105	0.008333333333333333	0.008726646250000001
189.122	-0.07354	0.008333333333333333	0.008726646250000001
189.156	-0.03337	0.008333333333333333	0.008726646250000001
189.189	0.005906	0.008333333333333333	0.008726646250000001
189.222	0.04391	0.008333333333333333	0.008726646250000001
189.256	0.07879	0.008333333333333333	0.008726646250000001
189.289	0.112	0.008333333333333333	0.008726646250000001
